,timestamp,device_id,name,latitude,longitude,temp_value,rain_value
288,2022-03-10T00:00:00,S104,Woodlands Avenue 9,1.44387,103.78538,27.67833333,0
289,2022-03-10T01:00:00,S104,Woodlands Avenue 9,1.44387,103.78538,27.825,0
290,2022-03-10T02:00:00,S104,Woodlands Avenue 9,1.44387,103.78538,27.71,0
291,2022-03-10T03:00:00,S104,Woodlands Avenue 9,1.44387,103.78538,27.65833333,0
292,2022-03-10T04:00:00,S104,Woodlands Avenue 9,1.44387,103.78538,27.78333333,0
293,2022-03-10T05:00:00,S104,Woodlands Avenue 9,1.44387,103.78538,27.625,0
294,2022-03-10T06:00:00,S104,Woodlands Avenue 9,1.44387,103.78538,27.57333333,0
295,2022-03-10T07:00:00,S104,Woodlands Avenue 9,1.44387,103.78538,27.40166667,0
296,2022-03-10T08:00:00,S104,Woodlands Avenue 9,1.44387,103.78538,26.98333333,0
297,2022-03-10T09:00:00,S104,Woodlands Avenue 9,1.44387,103.78538,27.34,0
298,2022-03-10T10:00:00,S104,Woodlands Avenue 9,1.44387,103.78538,27.54333333,0
299,2022-03-10T11:00:00,S104,Woodlands Avenue 9,1.44387,103.78538,27.52666667,0
300,2022-03-10T12:00:00,S104,Woodlands Avenue 9,1.44387,103.78538,27.59333333,0
301,2022-03-10T13:00:00,S104,Woodlands Avenue 9,1.44387,103.78538,27.68833333,0
302,2022-03-10T14:00:00,S104,Woodlands Avenue 9,1.44387,103.78538,27.64,0
303,2022-03-10T15:00:00,S104,Woodlands Avenue 9,1.44387,103.78538,27.605,0
304,2022-03-10T16:00:00,S104,Woodlands Avenue 9,1.44387,103.78538,27.60666667,0
305,2022-03-10T17:00:00,S104,Woodlands Avenue 9,1.44387,103.78538,27.49166667,0
306,2022-03-10T18:00:00,S104,Woodlands Avenue 9,1.44387,103.78538,27.45166667,0
307,2022-03-10T19:00:00,S104,Woodlands Avenue 9,1.44387,103.78538,27.63166667,0
308,2022-03-10T20:00:00,S104,Woodlands Avenue 9,1.44387,103.78538,27.53833333,0
309,2022-03-10T21:00:00,S104,Woodlands Avenue 9,1.44387,103.78538,27.72833333,0
310,2022-03-10T22:00:00,S104,Woodlands Avenue 9,1.44387,103.78538,27.70333333,0
311,2022-03-10T23:00:00,S104,Woodlands Avenue 9,1.44387,103.78538,27.75614035,0
