,timestamp,device_id,name,latitude,longitude,temp_value,rain_value
216,10/3/2022 0:00,S115,Tuas South Avenue 3,1.29377,103.61843,28.05166667,0.033333333
217,10/3/2022 1:00,S115,Tuas South Avenue 3,1.29377,103.61843,28.095,0
218,10/3/2022 2:00,S115,Tuas South Avenue 3,1.29377,103.61843,27.8,0.033333333
219,10/3/2022 3:00,S115,Tuas South Avenue 3,1.29377,103.61843,27.97666667,0
220,10/3/2022 4:00,S115,Tuas South Avenue 3,1.29377,103.61843,27.75,0.033333333
221,10/3/2022 5:00,S115,Tuas South Avenue 3,1.29377,103.61843,27.52333333,0.016666667
222,10/3/2022 6:00,S115,Tuas South Avenue 3,1.29377,103.61843,27.37166667,0.016666667
223,10/3/2022 7:00,S115,Tuas South Avenue 3,1.29377,103.61843,27.48166667,0.15
224,10/3/2022 8:00,S115,Tuas South Avenue 3,1.29377,103.61843,27.21333333,0
225,10/3/2022 9:00,S115,Tuas South Avenue 3,1.29377,103.61843,27.05,0
226,10/3/2022 10:00,S115,Tuas South Avenue 3,1.29377,103.61843,27.13166667,0
227,10/3/2022 11:00,S115,Tuas South Avenue 3,1.29377,103.61843,27.255,0
228,10/3/2022 12:00,S115,Tuas South Avenue 3,1.29377,103.61843,27.49,0
229,10/3/2022 13:00,S115,Tuas South Avenue 3,1.29377,103.61843,27.59166667,0.016666667
230,10/3/2022 14:00,S115,Tuas South Avenue 3,1.29377,103.61843,27.61166667,0
231,10/3/2022 15:00,S115,Tuas South Avenue 3,1.29377,103.61843,27.26333333,0
232,10/3/2022 16:00,S115,Tuas South Avenue 3,1.29377,103.61843,27.41166667,0
233,10/3/2022 17:00,S115,Tuas South Avenue 3,1.29377,103.61843,27.30833333,0
234,10/3/2022 18:00,S115,Tuas South Avenue 3,1.29377,103.61843,25.86666667,0
235,10/3/2022 19:00,S115,Tuas South Avenue 3,1.29377,103.61843,25.805,0
236,10/3/2022 20:00,S115,Tuas South Avenue 3,1.29377,103.61843,25.58833333,0
237,10/3/2022 21:00,S115,Tuas South Avenue 3,1.29377,103.61843,25.58166667,0
238,10/3/2022 22:00,S115,Tuas South Avenue 3,1.29377,103.61843,25.48,0
239,10/3/2022 23:00,S115,Tuas South Avenue 3,1.29377,103.61843,25.87413793,0
240,11/3/2022 0:00,S116,Tuas South Avenue 4,1.29377,103.61843,27.87166667,0
241,11/3/2022 1:00,S117,Tuas South Avenue 5,1.29377,103.61843,27.825,0
242,11/3/2022 2:00,S118,Tuas South Avenue 6,1.29377,103.61843,27.89833333,0
243,11/3/2022 3:00,S119,Tuas South Avenue 7,1.29377,103.61843,27.74333333,0
244,11/3/2022 4:00,S120,Tuas South Avenue 8,1.29377,103.61843,27.85666667,0
245,11/3/2022 5:00,S121,Tuas South Avenue 9,1.29377,103.61843,27.90833333,0
246,11/3/2022 6:00,S122,Tuas South Avenue 10,1.29377,103.61843,27.885,0
247,11/3/2022 7:00,S123,Tuas South Avenue 11,1.29377,103.61843,27.75166667,0
248,11/3/2022 8:00,S124,Tuas South Avenue 12,1.29377,103.61843,27.82333333,0
249,11/3/2022 9:00,S125,Tuas South Avenue 13,1.29377,103.61843,27.85666667,0
250,11/3/2022 10:00,S126,Tuas South Avenue 14,1.29377,103.61843,27.81666667,0
251,11/3/2022 11:00,S127,Tuas South Avenue 15,1.29377,103.61843,27.795,0
252,11/3/2022 12:00,S128,Tuas South Avenue 16,1.29377,103.61843,27.88666667,0
253,11/3/2022 13:00,S129,Tuas South Avenue 17,1.29377,103.61843,28.15833333,0
254,11/3/2022 14:00,S130,Tuas South Avenue 18,1.29377,103.61843,28.14,0
255,11/3/2022 15:00,S131,Tuas South Avenue 19,1.29377,103.61843,28.34333333,0
256,11/3/2022 16:00,S132,Tuas South Avenue 20,1.29377,103.61843,27.77666667,0
257,11/3/2022 17:00,S133,Tuas South Avenue 21,1.29377,103.61843,28.115,0
258,11/3/2022 18:00,S134,Tuas South Avenue 22,1.29377,103.61843,28.17,0
259,11/3/2022 19:00,S135,Tuas South Avenue 23,1.29377,103.61843,27.91666667,0
260,11/3/2022 20:00,S136,Tuas South Avenue 24,1.29377,103.61843,28.15666667,0.016666667
261,11/3/2022 21:00,S137,Tuas South Avenue 25,1.29377,103.61843,28.01666667,0
262,11/3/2022 22:00,S138,Tuas South Avenue 26,1.29377,103.61843,28.27166667,0
263,11/3/2022 23:00,S139,Tuas South Avenue 27,1.29377,103.61843,27.97068966,0
264,12/3/2022 0:00,S140,Tuas South Avenue 28,1.29377,103.61843,28.515,0
265,12/3/2022 1:00,S141,Tuas South Avenue 29,1.29377,103.61843,28.36333333,0
266,12/3/2022 2:00,S142,Tuas South Avenue 30,1.29377,103.61843,28.775,0
267,12/3/2022 3:00,S143,Tuas South Avenue 31,1.29377,103.61843,28.57833333,0
268,12/3/2022 4:00,S144,Tuas South Avenue 32,1.29377,103.61843,28.62666667,0
269,12/3/2022 5:00,S145,Tuas South Avenue 33,1.29377,103.61843,28.61833333,0
270,12/3/2022 6:00,S146,Tuas South Avenue 34,1.29377,103.61843,28.39166667,0
271,12/3/2022 7:00,S147,Tuas South Avenue 35,1.29377,103.61843,28.725,0
272,12/3/2022 8:00,S148,Tuas South Avenue 36,1.29377,103.61843,28.59166667,0
273,12/3/2022 9:00,S149,Tuas South Avenue 37,1.29377,103.61843,28.26,0
274,12/3/2022 10:00,S150,Tuas South Avenue 38,1.29377,103.61843,28.42833333,0
275,12/3/2022 11:00,S151,Tuas South Avenue 39,1.29377,103.61843,28.505,0
276,12/3/2022 12:00,S152,Tuas South Avenue 40,1.29377,103.61843,27.93333333,0
277,12/3/2022 13:00,S153,Tuas South Avenue 41,1.29377,103.61843,27.815,0
278,12/3/2022 14:00,S154,Tuas South Avenue 42,1.29377,103.61843,28.02,0
279,12/3/2022 15:00,S155,Tuas South Avenue 43,1.29377,103.61843,28.25166667,0
280,12/3/2022 16:00,S156,Tuas South Avenue 44,1.29377,103.61843,27.70666667,0
281,12/3/2022 17:00,S157,Tuas South Avenue 45,1.29377,103.61843,27.40833333,0
282,12/3/2022 18:00,S158,Tuas South Avenue 46,1.29377,103.61843,27.36166667,0
283,12/3/2022 19:00,S159,Tuas South Avenue 47,1.29377,103.61843,27.705,0
284,12/3/2022 20:00,S160,Tuas South Avenue 48,1.29377,103.61843,27.68666667,0
285,12/3/2022 21:00,S161,Tuas South Avenue 49,1.29377,103.61843,28.065,0
286,12/3/2022 22:00,S162,Tuas South Avenue 50,1.29377,103.61843,28.77833333,0
287,12/3/2022 23:00,S163,Tuas South Avenue 51,1.29377,103.61843,28.45438596,0
