,timestamp,device_id,name,latitude,longitude,temp_value,rain_value
348,12/3/2022 12:00,S141,Woodlands Avenue 46,1.44387,103.78538,28.84833333,0
349,12/3/2022 13:00,S142,Woodlands Avenue 47,1.44387,103.78538,28.54166667,0
350,12/3/2022 14:00,S143,Woodlands Avenue 48,1.44387,103.78538,29.24166667,0
351,12/3/2022 15:00,S144,Woodlands Avenue 49,1.44387,103.78538,29.63333333,0
352,12/3/2022 16:00,S145,Woodlands Avenue 50,1.44387,103.78538,28.57833333,0
353,12/3/2022 17:00,S146,Woodlands Avenue 51,1.44387,103.78538,26.79833333,0
354,12/3/2022 18:00,S147,Woodlands Avenue 52,1.44387,103.78538,26.66333333,0
355,12/3/2022 19:00,S148,Woodlands Avenue 53,1.44387,103.78538,26.655,0
356,12/3/2022 20:00,S149,Woodlands Avenue 54,1.44387,103.78538,26.68333333,0
357,12/3/2022 21:00,S150,Woodlands Avenue 55,1.44387,103.78538,26.62333333,0
358,12/3/2022 22:00,S151,Woodlands Avenue 56,1.44387,103.78538,26.68166667,0
359,12/3/2022 23:00,S152,Woodlands Avenue 57,1.44387,103.78538,26.67169811,0
